"","X...Data","T.min....c.","T.media....c.","T.max....c.","Pioggia..mm.","Punto.rugiada....c.","Umidit......","Vento.media..km.h.","Ventomax..km.h.","Raffica..km.h.","Pressione.slm..mb.","Pressione.media..mb."
"1722","16/11/2007",4.2,5.3,6.8,0,-4.3,50,10,22,0,1015,985
"1723","17/11/2007",3.8,4.4,6.6,0,-3.8,55,11,18,0,1016,986
"1724","18/11/2007",1.6,4.2,7.4,0,-3,59,2,5,0,1014,984
"1725","19/11/2007",0.6,4.7,10.6,0,-0.5,69,0,4,0,1019,989
"1726","20/11/2007",-3.4,2.6,9.4,0,-0.1,82,0,0,0,1025,994
"1727","21/11/2007",-0.6,4.1,10.6,0,2.3,88,0,0,0,1025,994
"1728","22/11/2007",3.8,7.2,11.4,0,4.6,84,0,0,0,1020,990
"1729","23/11/2007",6.6,11.8,17.4,0,6.3,69,1,5,0,1017,987
"1730","24/11/2007",8.8,11.4,18.8,5.1,7.7,78,0,0,0,1017,987
"1731","25/11/2007",6.8,10.1,13.6,0,9,93,1,5,0,1021,991
"1732","26/11/2007",5.8,8.9,13,0,7.9,93,0,0,0,1017,987
"1733","27/11/2007",-0.4,5.4,12.4,0,2.6,82,0,0,0,1021,991
"1734","28/11/2007",4.8,7.6,13.2,0,-0.9,55,7,17,0,1021,991
"1735","29/11/2007",3.8,7.1,11.6,0,-0.6,58,4,9,0,1015,985
"1736","30/11/2007",-2,2.3,9.4,0,0.4,87,1,5,0,1015,984
"1737","01/12/2007",-1.2,4.2,8.2,0,2.5,89,0,0,0,1020,990
"1738","02/12/2007",1.8,6.9,11.4,0,5.3,90,0,0,0,1021,991
"1739","03/12/2007",6.4,9.5,14,2,6.7,83,7,26,0,1007,978
"1740","04/12/2007",-1.2,5.4,13.2,0,-2.2,58,2,9,0,1013,983
"1741","05/12/2007",-2.2,3,11.4,0,-2.6,67,0,0,0,1026,995
"1742","06/12/2007",-2.4,4.1,11.2,0,-0.3,73,0,0,0,1023,993
"1743","07/12/2007",0.4,4.3,9,1,2.3,87,0,0,0,1016,986
"1744","08/12/2007",5.8,8.2,10.4,6.1,3.8,74,8,21,0,1006,976
"1745","09/12/2007",0.4,3.4,6.4,8.9,2.7,95,2,11,0,1006,976
"1746","10/12/2007",4,5.9,10.4,0,5.4,97,0,4,0,1005,975
"1747","11/12/2007",0,5.2,10.4,0,3,86,0,0,0,1012,982
"1748","12/12/2007",-2,3,11.2,0,-1.6,72,2,9,0,1021,990
"1749","13/12/2007",3.8,6.5,10,0,-0.6,60,9,21,0,1026,996
"1750","14/12/2007",-1.2,3,7.6,0,-4.7,57,5,13,0,1027,996
"1751","15/12/2007",-1.4,0.7,3.2,0,-4.7,67,1,5,0,1027,995
"1752","16/12/2007",-0.4,2,4.2,0,-5.2,59,2,9,0,1026,995
"1753","17/12/2007",2,4.2,6,0,-4,55,14,24,0,1026,995
"1754","18/12/2007",2.2,3.6,6.6,0,-3.2,61,11,22,0,1029,998
"1755","19/12/2007",-1.6,3.5,8.6,0,-4.9,54,2,9,0,1034,1003
"1756","20/12/2007",-4.6,0.1,9.4,0,-5.8,64,0,0,0,1035,1004
"1757","21/12/2007",-6.4,-1.2,6.8,0,-5.2,74,0,0,0,1034,1002
"1758","22/12/2007",-5.4,0.6,6.2,10,-2.1,82,0,0,0,1033,1001
"1759","23/12/2007",2.8,6.4,9.8,4.6,3.5,82,0,0,0,1029,999
"1760","24/12/2007",5.6,7.5,10.2,10,5.6,88,0,0,0,1027,996
"1761","25/12/2007",1.2,5.7,10.6,0,2.1,78,2,5,0,1025,994
"1762","26/12/2007",0.8,4.9,9.4,1,-2,61,4,17,0,1027,996
"1763","27/12/2007",0.8,5.2,8.8,0,-5.1,47,6,9,0,1031,1001
"1764","28/12/2007",-0.8,3.9,9.2,0,-2.3,64,3,11,0,1033,1002
"1765","29/12/2007",-4.4,-0.4,7.4,0,-2.8,84,0,5,0,1031,1000
"1766","30/12/2007",-5.2,0.2,5.4,10,-1.9,86,1,5,0,1024,993
"1767","31/12/2007",0.6,5.7,10.8,2,-2.7,55,2,8,0,1023,992
"1768","01/01/2008",-4.2,1.4,7.6,0,-4.1,67,0,0,0,1024,993
"1769","02/01/2008",-5,0.4,5.8,0,-5.4,65,1,5,0,1022,991
"1770","03/01/2008",1.2,3.3,5.4,0.5,-1.6,70,1,5,0,1018,987
"1771","04/01/2008",4,6.3,10.4,10,-0.8,60,3,8,0,1020,989
"1772","05/01/2008",3.8,6.4,8.4,4.1,5.6,95,1,8,0,1022,992
"1773","06/01/2008",5.8,8.7,10.6,15,8.3,97,3,5,0,1019,989
"1774","07/01/2008",8.6,9.8,11.8,10,9.2,96,0,0,0,1022,991
"1775","08/01/2008",7,9.9,15.2,0,6.5,79,0,4,0,1024,994
"1776","09/01/2008",4.6,7.2,10.4,10,5.3,88,0,0,0,1025,995
"1777","10/01/2008",7.8,8.9,10.4,4.1,8.7,99,0,0,0,1026,996
"1778","11/01/2008",8.6,10.3,12,1,9,92,2,5,0,1023,993
"1779","12/01/2008",5.2,9.9,12.8,34,8.3,90,2,11,0,1014,984
"1780","13/01/2008",3.8,5.9,8.2,3.8,4.4,90,0,0,0,1017,987
"1781","14/01/2008",2.8,5.1,8.2,0.5,4.3,95,1,5,0,1022,992
"1782","15/01/2008",3.6,4.9,6.8,5.1,4.8,99,0,0,0,1022,991
"1783","16/01/2008",5.4,8.9,10.6,10,6.2,83,7,22,0,1014,984
"1784","17/01/2008",7.8,8.7,10,16,8,95,2,11,0,1012,982
"1785","18/01/2008",4,8.3,12.4,0.5,6.5,88,0,0,0,1023,992
"1786","19/01/2008",-0.2,3.2,9.2,0,2.6,96,0,0,0,1030,999
"1787","20/01/2008",2.8,4.6,6.8,0,4,96,1,5,0,1031,1000
"1788","21/01/2008",5.2,7.1,9.4,0,4.7,85,4,9,0,1028,998
"1789","22/01/2008",4.8,7.3,10.2,10,6.3,93,0,0,0,1016,986
"1790","23/01/2008",4.4,7,9.6,0,-7.9,34,19,37,0,1025,994
"1791","24/01/2008",1.6,6.4,12.6,0,-9.2,32,7,34,0,1031,1000
"1792","25/01/2008",-3.2,3.7,14.4,0,-7.1,45,2,9,0,1033,1002
"1793","26/01/2008",-1.2,6.2,15,0,-3.3,50,1,4,0,1034,1004
"1794","27/01/2008",-3.4,1.1,6.8,0,-0.8,87,0,0,0,1031,999
"1795","28/01/2008",-1.6,4.6,13.8,0,1.8,82,1,4,0,1028,997
"1796","29/01/2008",-0.6,4.3,12,0,2.3,87,0,0,0,1029,999
"1797","30/01/2008",4.2,7.9,13.2,10,4.9,81,5,13,0,1026,995
"1798","31/01/2008",6,7.1,8.8,7.1,6.3,95,0,0,0,1022,992
"1799","01/02/2008",4.8,6.7,10.8,0,5.4,91,3,15,0,1020,990
"1800","02/02/2008",4.6,7.9,10.8,18.5,6.3,90,2,8,0,1016,986
"1801","03/02/2008",7,8,10.4,25.2,6.8,92,0,0,0,1022,992
"1802","04/02/2008",7,9.3,12.6,7.1,7.1,86,4,15,0,1017,987
"1803","05/02/2008",3.6,6.5,10.4,10.9,4.5,87,1,5,0,1019,989
"1804","06/02/2008",-0.2,4.5,11,0,2.8,89,0,0,0,1027,997
"1805","07/02/2008",-0.4,5.9,14.4,0,-0.9,62,2,8,0,1029,998
"1806","08/02/2008",0.4,5.9,9,0,-6.5,40,13,26,0,1033,1002
"1807","09/02/2008",4.6,5.9,8,0,-3.7,50,16,22,0,1032,1002
"1808","10/02/2008",5.4,7.4,10.4,0,-2.2,50,18,28,0,1031,1000
"1809","11/02/2008",-0.2,4.6,8,0,-3.1,57,9,15,0,1032,1001
"1810","12/02/2008",-2,3.8,9.4,0,-3.2,60,3,5,0,1031,1000
"1811","13/02/2008",-2.6,3.1,10.2,0,-3.7,61,0,0,0,1034,1002
"1812","14/02/2008",-5,2.2,10.6,0,-3.4,66,0,0,0,1033,1002
"1813","15/02/2008",-2.8,4.4,11.2,0,-1.8,64,1,4,0,1028,997
"1814","16/02/2008",1,3.3,6.6,0,-7.2,46,8,21,0,1033,1002
"1815","17/02/2008",-3.4,0.9,5.6,0,-10.9,41,5,15,0,1041,1010
"1816","18/02/2008",-7.6,-0.4,8.4,0,-6.2,65,1,8,0,1036,1004
"1817","19/02/2008",-3.2,2.8,9.4,0,-1.7,72,0,0,0,1030,999
"1818","20/02/2008",-3.4,4.8,11,0,-1.3,65,0,0,0,1030,998
"1819","21/02/2008",0.4,5.3,14.4,0,-0.3,67,0,0,0,1028,997
"1820","22/02/2008",-0.8,6.3,15.2,0,-0.1,64,1,5,0,1030,999
"1821","23/02/2008",-0.6,4.8,13.4,0,2.1,83,1,4,0,1031,1000
"1822","24/02/2008",-1.8,6.8,17,0,1,66,1,8,0,1031,1000
"1823","25/02/2008",-2.6,7.3,17.2,0,1.4,66,1,5,0,1028,997
"1824","26/02/2008",1.8,8.1,14.4,0,3.9,75,1,5,0,1024,993
"1825","27/02/2008",8.8,10.6,12.8,2.5,9.2,91,3,18,0,1020,990
"1826","28/02/2008",9,10.7,14.6,4.1,9.2,90,0,0,0,1023,993
"1827","29/02/2008",8.4,11.4,15.4,0,8.3,81,1,5,0,1024,994
"1828","01/03/2008",9.6,11.8,15,0,8.3,79,12,28,0,1014,985
"1829","02/03/2008",5,12.4,19.2,0,8.1,75,2,11,0,1014,984
"1830","03/03/2008",8.6,12.1,18.6,0,8.2,77,8,24,0,1014,984
"1831","04/03/2008",6.2,10,16.8,0,4,66,4,11,0,1008,978
"1832","05/03/2008",3.8,5.1,7.2,5.1,-0.3,68,11,29,0,1009,979
"1833","06/03/2008",3,4.7,7.6,10,-2.7,59,30,41,0,1012,981
"1834","07/03/2008",3.2,5.7,7.2,3.8,2.8,82,3,8,0,1007,977
"1835","08/03/2008",2.8,6.9,13.4,0.5,3.3,78,2,8,0,1010,980
"1836","09/03/2008",2,6.8,13.6,1,4.3,84,1,5,0,1013,983
"1837","10/03/2008",4,8.4,13,0.5,6.1,85,6,15,0,1010,980
"1838","11/03/2008",5,7.8,13.2,9.1,5.5,85,3,9,0,1003,974
"1839","12/03/2008",4.6,10.4,15.8,0,6.2,75,2,11,0,1010,981
"1840","13/03/2008",8.6,13.1,18,0,6.8,66,2,11,0,1014,984
"1841","14/03/2008",2.8,10.1,17.8,0,5.7,74,1,4,0,1016,986
"1842","15/03/2008",7.4,11,16.8,0,7.3,78,0,0,0,1016,987
"1843","16/03/2008",8,11.6,15.4,0,7.1,74,7,24,0,1012,982
"1844","17/03/2008",6.4,10.5,15,0.8,6.3,75,2,9,0,1008,979
"1845","18/03/2008",6.2,9.2,15,4.1,6.3,82,1,8,0,1005,976
"1846","19/03/2008",5.4,10.3,14.2,0,-1.4,44,1,8,0,1008,978
"1847","20/03/2008",0.4,6.1,10,0.5,-2.4,54,2,8,0,1009,979
"1848","21/03/2008",-3.6,4.1,11.6,0.5,-0.8,70,7,17,0,1002,972
"1849","22/03/2008",5.6,8.6,12.4,16.8,4.7,76,7,17,0,990,961
"1850","23/03/2008",1.8,4.4,7,15,3.6,95,0,4,0,992,963
"1851","24/03/2008",0.8,4,9.4,7.1,2.2,88,7,22,0,994,964
"1852","25/03/2008",-2.6,5.2,12.6,0,-0.3,68,0,0,0,1000,970
"1853","26/03/2008",3,7.2,14.4,2,2.9,74,1,8,0,1005,975
"1854","27/03/2008",6,8.7,13.2,6.1,5.8,82,1,5,0,1001,972
"1855","28/03/2008",4,8.8,15,5.6,4.7,75,5,17,0,1008,978
"1856","29/03/2008",0.8,9.5,18.4,0,3.4,66,0,0,0,1019,989
"1857","30/03/2008",2.6,11.6,20.2,0,2.6,54,2,5,0,1020,991
"1858","31/03/2008",4.2,11.3,20.2,0,3.6,59,0,0,0,1015,986
"1859","01/04/2008",4,12,20.8,0,1.6,49,7,15,0,1015,985
"1860","02/04/2008",4.6,10.9,20.4,0,2.7,57,3,11,0,1016,986
"1861","03/04/2008",1,8.3,17.8,0,0.9,60,0,0,0,1014,984
"1862","04/04/2008",2,8.3,15.2,0,-0.3,55,9,21,0,1016,986
"1863","05/04/2008",0.4,7.1,16.4,10,-0.3,59,2,5,0,1013,983
"1864","06/04/2008",0.6,10.6,18,0,2.6,58,7,24,0,1004,975
"1865","07/04/2008",6,12.6,18.6,0,7,69,13,26,0,1004,974
"1866","08/04/2008",10.2,13.4,16.4,0.5,10.7,84,0,0,0,1005,976
"1867","09/04/2008",9,12.8,17.6,10,8.9,77,4,9,0,1005,976
"1868","10/04/2008",12.2,15.8,20.4,1,11.6,76,6,15,0,1003,974
"1869","11/04/2008",14.8,16,19.4,0,10.2,68,18,26,0,1004,975
"1870","12/04/2008",9.4,11.9,14.4,0.5,8.3,79,7,26,0,1008,979
"1871","13/04/2008",6,10.6,15.6,2,7.1,79,3,8,0,1017,987
"1872","14/04/2008",5.2,9.7,17.2,10,4.6,70,0,0,0,1017,987
"1873","15/04/2008",3.8,7.4,11.8,10.2,5.6,88,2,8,0,1013,983
"1874","16/04/2008",2,9,18,0,3.7,69,6,18,0,1016,986
"1875","17/04/2008",5.6,11,17.8,10,7.2,77,1,9,0,1010,980
"1876","18/04/2008",8.8,14.2,17.2,7.1,8.6,69,8,22,0,1003,974
"1877","19/04/2008",11.4,15.6,21,0,8.7,63,13,26,0,1004,975
"1878","20/04/2008",4.8,13.8,22.8,0,5.8,58,1,9,0,1008,978
"1879","21/04/2008",8.4,12.4,17,6.1,8.4,77,4,18,0,1003,974
"1880","22/04/2008",9,12,16.8,0,9.3,84,5,11,0,1004,975
"1881","23/04/2008",11.4,14.5,19,0,8.8,69,6,15,0,1014,984
"1882","24/04/2008",7.4,13.9,21,0,6.9,63,2,11,0,1021,992
"1883","25/04/2008",4.6,12.4,22.8,0.8,6.1,65,2,8,0,1023,994
"1884","26/04/2008",5.4,13.8,19,0,-0.4,38,9,22,0,1023,994
"1885","27/04/2008",3.4,13.1,21,0,2.1,47,4,11,0,1023,993
"1886","28/04/2008",3.4,13.6,22,0,3.4,50,3,11,0,1017,987
"1887","29/04/2008",9,11.4,13.4,5.1,8.6,83,2,9,0,1010,980
"1888","30/04/2008",8,13.3,20.4,0,8.6,73,3,11,0,1010,980
"1889","01/05/2008",9.8,13.6,20.4,0,7.7,67,3,13,0,1015,985
"1890","02/05/2008",2.8,13.5,23.8,0,4.1,53,2,8,0,1020,991
"1891","03/05/2008",5,17,24.8,0,2.3,37,4,9,0,1021,992
"1892","04/05/2008",6.6,15.3,25.2,0,4.4,48,2,5,0,1020,990
"1893","05/05/2008",8.8,12.9,16.4,3.1,9.9,82,2,8,0,1020,991
"1894","06/05/2008",4.4,12.1,21,0,4.9,61,7,17,0,1021,991
"1895","07/05/2008",5.6,15.1,22.6,0,3.7,46,5,11,0,1019,990
"1896","08/05/2008",4.4,14.9,24.4,0,4.3,49,1,4,0,1018,988
"1897","09/05/2008",6,16.5,25.6,0,3.1,41,3,13,0,1016,986
"1898","10/05/2008",7,17.1,24.8,0,3.7,41,8,17,0,1014,985
"1899","11/05/2008",9.6,16.9,24.2,0,4.4,43,6,18,0,1016,987
"1900","12/05/2008",12.6,17.5,23.2,0,7.7,53,4,11,0,1015,986
"1901","13/05/2008",12.4,16.6,23.6,2,9.7,64,7,17,0,1013,984
"1902","14/05/2008",13.8,17.4,22.2,0,11.3,67,1,4,0,1014,985
"1903","15/05/2008",9,14.7,23.4,10,11.5,81,2,8,0,1015,986
"1904","16/05/2008",12.8,16.9,21.8,0,12.1,73,2,8,0,1015,986
"1905","17/05/2008",13.8,18.3,25.4,1,11.5,65,2,8,0,1011,982
"1906","18/05/2008",13.4,16.2,20.6,20.1,13.1,82,4,15,0,1006,977
"1907","19/05/2008",11.8,16.8,21.6,0.5,12.3,75,5,11,0,1004,975
"1908","20/05/2008",13.8,15,16.8,14.2,11.8,81,4,9,0,1002,973
"1909","21/05/2008",12.2,15.7,21,36.1,12.1,79,3,11,0,1007,978
"1910","22/05/2008",12.6,15.9,20.4,22.1,11.6,76,2,9,0,1013,984
"1911","23/05/2008",8,14.7,21.6,3.1,11.4,81,2,9,0,1014,985
"1912","24/05/2008",9.8,17.3,24.6,0,11.2,67,0,0,0,1015,986
"1913","25/05/2008",11.8,17.8,26.2,0,10.7,63,3,9,0,1016,987
"1914","26/05/2008",12,21.1,29.8,0,12.9,59,2,11,0,1016,987
"1915","27/05/2008",13.4,23.5,32.6,0,13.7,54,2,8,0,1013,985
"1916","28/05/2008",14.8,22.9,29.8,0,12.7,53,1,5,0,1014,985
"1917","29/05/2008",18.4,20.3,24.2,4.1,17.2,82,3,8,0,1011,983
"1918","30/05/2008",15,17.9,20.6,8.4,13.2,74,5,15,0,1013,984
"1919","31/05/2008",14.8,18.8,24.8,2,14.2,75,3,9,0,1018,989
"1920","11/09/2008",18,25,33,0,12,40,10,19,0,1013,0
"1921","12/09/2008",17,21,30,10.9,15,64,8,15,0,1010,0
"1922","13/09/2008",16,18,22,41.2,16,83,12,22,0,1009,0
"1923","14/09/2008",13,16,20,9.4,13,79,12,15,0,1010,0
"1924","15/09/2008",11,14,19,1,9,70,6,7,0,1010,0
"1925","16/09/2008",8,13,19,0,5,54,10,17,0,1012,0
"1926","17/09/2008",6,14,22,0,6,57,13,13,0,1018,0
"1927","18/09/2008",8,15,22,0,9,66,6,7,0,1020,0
"1928","19/09/2008",12,13,14,6.1,12,88,7,7,0,1018,0
"1929","21/09/2008",7,13,17,0,5,50,10,13,0,1017,0
"1930","22/09/2008",7,14,19,0,4,46,13,13,0,1014,0
"1931","23/09/2008",5,11,17,10,6,67,7,7,0,1014,0
"1932","24/09/2008",7,13,20,0,6,58,15,19,0,1016,0
"1933","26/09/2008",8,12,16,1,7,64,14,22,0,1021,0
"1934","27/09/2008",12,14,18,0,6,50,14,26,0,1024,0
"1935","28/09/2008",6,11,18,0,4,59,8,13,0,1023,0
"1936","29/09/2008",3,11,20,0,3,60,0,0,0,1021,0
"1937","01/10/2008",7,14,23,0,8,64,13,13,0,1015,0
"1938","02/10/2008",8,15,22,0,10,67,7,9,0,1012,0
"1939","03/10/2008",13,16,20,0.5,11,68,13,26,0,1009,0
"1940","05/10/2008",1,9,17,0,4,66,0,0,0,1021,0
"1941","06/10/2008",8,14,20,0,8,65,7,9,0,1022,0
"1942","07/10/2008",14,18,22,0,12,63,0,0,0,1021,0
"1943","08/10/2008",13,16,22,0,11,69,0,0,0,1019,0
"1944","09/10/2008",8,16,25,0,9,64,7,9,0,1024,0
"1945","10/10/2008",8,16,23,0,9,64,12,13,0,1031,0
"1946","11/10/2008",7,16,25,0,7,57,0,0,0,1032,0
"1947","13/10/2008",6,14,23,0,7,63,9,9,0,1025,0
"1948","14/10/2008",8,15,22,0,7,62,0,0,0,1021,0
"1949","15/10/2008",10,17,24,0,11,62,0,0,0,1021,0
"1950","16/10/2008",13,17,23,0,14,75,16,24,0,1019,0
"1951","17/10/2008",12,18,23,0,12,65,11,13,0,1013,0
"1952","18/10/2008",12,16,21,0,11,66,12,17,0,1018,0
"1953","20/10/2008",8,15,22,0,10,70,0,0,0,1025,0
"1954","21/10/2008",11,14,20,0,12,82,7,7,0,1021,0
"1955","23/10/2008",10,16,21,0,11,68,9,11,0,1020,0
"1956","24/10/2008",16,18,21,10,12,61,0,0,0,1022,0
"1957","25/10/2008",14,16,21,2.5,13,75,7,7,0,1025,0
"1958","27/10/2008",7,13,17,10,11,85,12,15,0,1018,0
"1959","28/10/2008",14,15,18,17.5,14,89,14,22,0,1009,0
"1960","29/10/2008",15,17,21,11.9,15,81,17,24,0,1003,0
"1961","30/10/2008",11,13,16,9.9,8,69,24,37,0,1004,0
"1962","31/10/2008",13,14,17,5.1,11,74,24,37,0,1011,0
"1963","01/11/2008",14,15,18,15,14,86,12,13,0,1010,0
"1964","02/11/2008",11,14,20,0,12,82,7,7,0,1019,0
"1965","03/11/2008",9,14,20,0.5,11,81,15,17,0,1017,0
"1966","04/11/2008",12,14,16,17,13,87,15,24,0,1016,0
"1967","05/11/2008",9,13,19,1,11,81,12,15,0,1017,0
"1968","06/11/2008",6,10,16,1,9,87,7,9,0,1016,0
"1969","07/11/2008",6,10,14,0,8,89,0,0,0,1017,0
"1970","08/11/2008",8,11,14,0.5,10,86,7,7,0,1023,0
"1971","09/11/2008",6,9,14,0,8,87,6,7,0,1030,0
"1972","10/11/2008",2,7,14,0,6,89,6,6,0,1031,0
"1973","12/11/2008",10,11,14,0,10,89,6,6,0,1020,0
"1974","13/11/2008",9,11,13,20.1,10,88,9,11,0,1015,0
"1975","14/11/2008",7,11,15,10,9,81,9,11,0,1018,0
"1976","15/11/2008",10,12,13,0.5,6,59,13,22,0,1022,0
"1977","18/11/2008",2,7,12,0,1,65,7,11,0,1018,0
"1978","19/11/2008",-2,4,11,0,1,75,6,6,0,1019,0
"1979","20/11/2008",1,7,12,10,4,76,11,19,0,1021,0
"1980","21/11/2008",11,12,13,2,9,79,13,22,0,1008,0
"1981","22/11/2008",-1,7,12,5.1,-4,47,14,19,0,1000,0
"1982","23/11/2008",-2,1,7,0,-5,57,0,0,0,1008,0
"1983","24/11/2008",-3,2,4,22.1,0,81,21,33,0,1000,0
"1984","25/11/2008",3,5,8,12.7,1,72,7,11,0,1003,0
"1985","26/11/2008",0,4,9,0,-2,58,13,20,0,1019,0
"1986","27/11/2008",1,5,9,0,-2,49,5,6,0,1025,0
"1987","29/11/2008",5,9,12,9.1,6,76,17,33,0,1002,0
"1988","30/11/2008",9,11,13,15,6,66,25,39,0,1005,0
"1989","01/12/2008",8,9,13,14,5,66,27,50,0,1004,0
"1990","02/12/2008",5,7,10,6.1,4,77,12,19,0,1011,0
"1991","03/12/2008",1,3,4,0,2,89,0,0,0,1010,0
"1992","04/12/2008",-2,3,7,0,0,78,9,20,0,1008,0
"1993","05/12/2008",8,9,11,32,6,80,20,33,0,1005,0
"1994","06/12/2008",3,7,10,6.1,4,79,12,17,0,1010,0
"1995","07/12/2008",0,3,10,0,1,84,0,0,0,1019,0
"1996","08/12/2008",-3,1,8,0,-3,76,0,0,0,1027,0
"1997","09/12/2008",-4,0,4,0,NA,NA,NA,NA,NA,NA,NA
"1998","10/12/2008",2,6,9,32,5,90,19,33,0,1012,0
"1999","12/12/2008",7,8,10,10.2,6,83,7,9,0,1003,0
"2000","13/12/2008",7,9,12,10,5,72,13,13,0,1009,0
"2001","14/12/2008",7,9,12,3.1,4,61,12,17,0,1008,0
"2002","15/12/2008",8,9,10,5.1,6,78,4,4,0,1009,0
"2003","16/12/2008",4,8,9,8.1,-15,84,5,6,0,0,0
"2004","17/12/2008",1,4,8,2.5,-16,90,0,0,0,0,0
"2005","18/12/2008",-1,3,5,0.5,-16,92,0,0,0,0,0
"2006","19/12/2008",1,5,9,0,-16,77,9,9,0,1017,0
"2007","20/12/2008",-2,3,10,0,-17,78,0,0,0,1024,0
"2008","21/12/2008",-2,3,10,0,-17,81,4,4,0,1026,0
"2009","22/12/2008",-2,3,10,0,-16,84,0,0,0,1029,0
"2010","23/12/2008",-1,3,6,0,-16,90,0,0,0,1028,0
"2011","24/12/2008",0,2,5,0,-17,92,0,0,0,1029,0
"2012","25/12/2008",2,6,8,10,-16,81,18,19,0,1022,0
"2013","26/12/2008",3,4,5,10,-17,45,19,26,0,1025,0
"2014","27/12/2008",2,3,4,0,-18,48,15,19,0,1026,0
"2015","28/12/2008",1,3,4,10,-18,59,9,15,0,1024,0
"2016","29/12/2008",3,5,8,1,-17,63,24,93,0,1028,0
"2017","30/12/2008",0,3,7,0,-18,54,9,15,0,1033,0
"2018","31/12/2008",-6,0,4,0,NA,NA,NA,NA,NA,NA,NA
"2019","02/01/2009",-2,3,8,0,2,79,0,0,0,1020,0
"2020","03/01/2009",0,3,5,0,2,55,11,16,0,1017,0
"2021","04/01/2009",-4,0,4,0,NA,NA,NA,NA,NA,NA,NA
"2022","05/01/2009",-7,-3,3,0,0,68,0,0,0,1015,0
"2023","06/01/2009",-5,0,5,0,NA,NA,NA,NA,NA,NA,NA
"2024","07/01/2009",-1,2,4,9.9,3,91,4,4,0,1014,0
"2025","08/01/2009",0,5,9,0,2,76,6,7,0,1019,0
"2026","09/01/2009",2,4,6,0,0,59,7,10,0,1026,0
"2027","10/01/2009",2,5,9,0,1,55,7,13,0,1024,0
"2028","12/01/2009",-1,5,11,0,0,50,6,8,0,1028,0
"2029","15/01/2009",3,6,9,2,5,86,5,5,0,1016,0
"2030","16/01/2009",1,5,11,0,3,79,1,1,0,1023,0
"2031","17/01/2009",-1,2,6,0,3,93,0,0,0,1026,0
"2032","18/01/2009",3,7,9,2,5,86,10,17,0,1021,0
"2033","19/01/2009",8,10,11,10,7,79,11,21,0,1013,0
"2034","21/01/2009",7,9,11,5.1,8,87,8,10,0,1002,0
"2035","23/01/2009",1,4,7,10,2,83,8,10,0,998,0
"2036","24/01/2009",5,7,8,15,6,90,5,6,0,988,0
"2037","26/01/2009",0,3,7,7.9,3,90,4,4,0,1001,0
"2038","27/01/2009",0,4,9,0,2,76,5,8,0,1002,0
"2039","29/01/2009",-2,3,9,0,0,72,6,7,0,1012,0
"2040","30/01/2009",0,5,9,0,0,60,7,10,0,1017,0
"2041","31/01/2009",-3,2,9,0,2,71,5,9,0,1015,0
"2042","01/02/2009",0,3,6,3.8,2,84,6,6,0,1008,0
"2043","02/02/2009",2,5,11,8.9,4,89,13,20,0,1006,0
"2044","03/02/2009",6,9,12,11.9,7,87,6,7,0,1001,0
"2045","04/02/2009",6,7,9,1,7,96,5,5,0,1003,0
"2046","05/02/2009",6,10,13,3.8,7,82,11,14,0,1007,0
"2047","06/02/2009",7,10,14,13,8,82,8,18,0,1001,0
"2048","07/02/2009",7,9,12,12.2,6,77,10,13,0,992,0
"2049","08/02/2009",5,6,8,6.1,4,88,6,10,0,995,0
"2050","11/02/2009",2,5,9,0,3,62,7,9,0,1004,0
"2051","12/02/2009",-1,4,8,0,0,47,9,12,0,1009,0
"2052","14/02/2009",-7,-1,6,0,0,51,4,4,0,1015,0
"2053","15/02/2009",-5,0,7,0,NA,NA,NA,NA,NA,NA,NA
"2054","16/02/2009",-6,-1,7,0,0,56,4,4,0,1025,0
"2055","19/02/2009",-5,1,6,0,0,34,8,10,0,1020,0
"2056","20/02/2009",-5,2,9,0,0,36,5,5,0,1025,0
"2057","21/02/2009",-3,3,11,0,0,51,3,4,0,1025,0
"2058","22/02/2009",-3,3,11,0,2,70,5,7,0,1021,0
"2059","23/02/2009",0,5,11,0,2,74,5,5,0,1015,0
"2060","24/02/2009",0,6,12,0,2,57,8,10,0,1016,0
"2061","25/02/2009",0,5,8,0,0,44,7,10,0,1026,0
"2062","26/02/2009",-4,4,11,0,4,63,10,13,0,1025,0
"2063","27/02/2009",4,9,13,0,5,69,4,7,0,1018,0
"2064","28/02/2009",-1,7,15,0,4,75,5,8,0,1021,0
"2065","01/03/2009",4,7,11,10,6,89,6,6,0,1018,0
"2066","02/03/2009",7,9,12,4.1,7,86,0,0,0,1015,0
"2067","03/03/2009",7,9,13,15,8,91,3,4,0,1016,0
"2068","04/03/2009",6,9,11,18,8,91,11,17,0,1003,0
"2069","06/03/2009",1,7,12,4.1,3,64,9,14,0,989,0
"2070","08/03/2009",0,9,17,0,4,55,6,7,0,1010,0
"2071","09/03/2009",4,9,14,10,6,53,14,25,0,1011,0
"2072","10/03/2009",-2,7,14,0,5,44,9,12,0,1018,0
"2073","11/03/2009",7,10,15,2,6,58,8,12,0,1014,0
"2074","12/03/2009",0,8,14,0,0,36,5,7,0,1022,0
"2075","13/03/2009",0,7,14,0,4,61,6,7,0,1021,0
"2076","14/03/2009",1,9,17,0,4,68,6,7,0,1021,0
"2077","15/03/2009",7,12,17,0,6,65,4,5,0,1021,0
